epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
164,25462.3,1.09916,0.76276,1.15877,0.87999,0.78783,0.85789,0.59112,1.25742,0.7969,1.26483,0.0035452,0.0035452,0.0035452
165,25619.7,1.09839,0.75855,1.15526,0.877,0.7885,0.85814,0.59097,1.2565,0.79588,1.26388,0.0035056,0.0035056,0.0035056
166,25776.1,1.09983,0.76517,1.15732,0.87702,0.78917,0.85809,0.59163,1.25553,0.7947,1.26324,0.003466,0.003466,0.003466
167,25932.8,1.09431,0.75505,1.15203,0.87664,0.78961,0.85821,0.59188,1.2547,0.79398,1.26265,0.0034264,0.0034264,0.0034264
168,26089.3,1.09934,0.75494,1.1504,0.87712,0.79064,0.85902,0.59254,1.25369,0.79334,1.26197,0.0033868,0.0033868,0.0033868
169,26245.6,1.0978,0.75811,1.152,0.87803,0.79028,0.85912,0.59297,1.25284,0.79233,1.26127,0.0033472,0.0033472,0.0033472
170,26401.9,1.09333,0.75514,1.1496,0.87735,0.79051,0.85904,0.593,1.25203,0.79161,1.26072,0.0033076,0.0033076,0.0033076
171,26558.2,1.08995,0.7482,1.14839,0.87769,0.79003,0.85923,0.5937,1.25075,0.79072,1.25998,0.003268,0.003268,0.003268
172,26715,1.08872,0.75017,1.14599,0.87837,0.79025,0.85922,0.59441,1.24973,0.78975,1.25926,0.0032284,0.0032284,0.0032284
173,26871.7,1.08031,0.74567,1.14314,0.87927,0.78984,0.85923,0.59467,1.24875,0.7891,1.25847,0.0031888,0.0031888,0.0031888
174,27028.8,1.08735,0.75078,1.15124,0.88108,0.7885,0.85908,0.59566,1.24784,0.7894,1.25803,0.0031492,0.0031492,0.0031492
175,27186.2,1.08852,0.7534,1.15224,0.88105,0.78907,0.85903,0.59596,1.24663,0.78893,1.2571,0.0031096,0.0031096,0.0031096
176,27342.4,1.08333,0.73724,1.14232,0.87949,0.79049,0.85908,0.5965,1.24596,0.78862,1.25655,0.00307,0.00307,0.00307
177,27498.5,1.07895,0.7378,1.14177,0.88014,0.79028,0.85933,0.59679,1.24468,0.78772,1.25577,0.0030304,0.0030304,0.0030304
